"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"ENSG00000226409.3",-2.80262950280682,-1.91892278802254,-5.78113182006846,8.42737715768235e-06,0.000210421629864376,3.64910606553473,"Down"
"ENSG00000248334.6",-1.8572300145552,1.20057309574932,-5.78108297415002,8.42834132015374e-06,0.000210421629864376,3.64899393762099,"Down"
"ENSG00000198125.13",2.79769337545067,3.68330875988207,5.78089798375417,8.43199383787255e-06,0.000210421629864376,3.64856928197854,"Up"
"ENSG00000164197.12",-2.03510098300009,3.07320353421662,-5.77915012886662,8.46658384884872e-06,0.000211006455974733,3.64455681263739,"Down"
"ENSG00000185950.9",-2.30501473026859,5.37089522542038,-5.77292051393232,8.59104839052549e-06,0.000213826672835763,3.63025324530957,"Down"
"ENSG00000166173.11",-2.01453182247847,3.60657202421892,-5.77186518689764,8.6123172625909e-06,0.000213958271252418,3.62782976078739,"Down"
"ENSG00000238018.2",-2.31489051800648,0.347422068393191,-5.77153624616402,8.61895763873666e-06,0.000213958271252418,3.62707434834918,"Down"
"ENSG00000167123.19",1.1058737006881,5.84618377033919,5.7670221710289,8.71061284642692e-06,0.000215950134473148,3.61670666558997,"Up"
"ENSG00000113971.20",-1.21594285100658,2.90363706609142,-5.76017892167583,8.85145848249403e-06,0.000219154697192221,3.60098552826,"Down"
"ENSG00000286081.1",-2.64155091654818,-1.30120954435043,-5.75914718456314,8.87289380162869e-06,0.000219398247257004,3.59861488701807,"Down"
"ENSG00000108381.11",-3.62438234935675,1.65330906121155,-5.7582167740615,8.89226931942105e-06,0.00021959029562163,3.59647697371149,"Down"
"ENSG00000198246.9",1.46630114375918,4.03971851431237,5.75709980144023,8.91558689366945e-06,0.000219879063468907,3.59391025946973,"Up"
"ENSG00000231170.7",-2.58845407763833,-1.30003016762903,-5.75653431480277,8.92741556324427e-06,0.000219884105200949,3.59261076821675,"Down"
"ENSG00000149231.15",-1.50377464225069,4.34382962906306,-5.75346447218142,8.99190916193736e-06,0.000221184595197929,3.58555569194735,"Down"
"ENSG00000139354.11",1.60275426987455,2.64739386247192,5.75147140379769,9.03403503808595e-06,0.000221863478954425,3.58097473804104,"Up"
"ENSG00000134873.10",-3.4466592359943,-0.691330854327545,-5.75097758160733,9.04450360737119e-06,0.000221863478954425,3.57983965421349,"Down"
"ENSG00000160190.14",1.55401972729607,4.48958297347365,5.75004337119301,9.0643418177149e-06,0.000221863478954425,3.57769224115684,"Up"
"ENSG00000101811.14",1.07172917598069,4.2241448128598,5.74994545678317,9.06642362189525e-06,0.000221863478954425,3.57746716614245,"Up"
"ENSG00000121904.17",2.25613949603771,0.609081401731793,5.74799876191861,9.10791449010276e-06,0.000222590840432537,3.57299211560426,"Up"
"ENSG00000235529.1",2.65302267201741,-2.059017624553,5.7463753202645,9.14266361656234e-06,0.000223151774155991,3.56925986693637,"Up"
"ENSG00000125898.13",1.83703290523946,4.17419557079714,5.74254516941818,9.22518275121913e-06,0.000224875717683068,3.56045340695064,"Up"
"ENSG00000160345.13",1.58650436357801,1.77261286135248,5.74069667520195,9.26527894140935e-06,0.000225562440740926,3.55620273841361,"Up"
"ENSG00000180596.7",2.62127939906592,1.27192680358277,5.73874247692028,9.3078610902572e-06,0.000226307841109647,3.55170862889152,"Up"
"ENSG00000145860.12",-1.29621161304744,5.94007145408396,-5.73774669607306,9.3296358703399e-06,0.00022631755485203,3.54941846478583,"Down"
"ENSG00000115353.11",-3.4896247197484,2.43967752999022,-5.737545722445,9.33403685899994e-06,0.00022631755485203,3.54895624005018,"Down"
"ENSG00000130307.12",-2.15911604912573,1.6205919364806,-5.73708409951893,9.3441536445039e-06,0.00022631755485203,3.54789452561919,"Down"
"ENSG00000185803.12",1.88519832890812,4.8948004162401,5.73496417892196,9.39075681107935e-06,0.000227155442248564,3.54301851943634,"Up"
"ENSG00000198483.13",-2.49838971134901,1.66015961443455,-5.73345822075368,9.42400676047647e-06,0.000227668597549391,3.53955440947957,"Down"
"ENSG00000276289.4",-2.88880918710849,-1.79204178418694,-5.73166231322553,9.46381532497422e-06,0.000228338687101036,3.5354230426408,"Down"
"ENSG00000178531.6",2.841063680905,2.48672414845425,5.72928261801573,9.51682831514245e-06,0.000229146232652285,3.52994821663639,"Up"
"ENSG00000186479.5",-2.72485664999234,-0.00892120607893112,-5.72907297986815,9.5215129448454e-06,0.000229146232652285,3.5294658874033,"Down"
"ENSG00000138092.11",1.62346500609677,2.85894986232057,5.72279092632219,9.66298868667065e-06,0.000232255519691311,3.51501030172628,"Up"
"ENSG00000196616.14",-6.62164604813118,5.71152047469117,-5.71409502555975,9.86236727059472e-06,0.000236746877272297,3.4949937861228,"Down"
"ENSG00000141052.18",-2.54364362740082,0.182524462981221,-5.71108013108505,9.93246650086682e-06,0.000238127422471986,3.48805225965154,"Down"
"ENSG00000154265.16",-1.68729215589756,5.01534299249086,-5.7095932743224,9.96722401433345e-06,0.000238658239816622,3.48462857479163,"Down"
"ENSG00000164619.10",-3.11998667340561,0.644828909966295,-5.70796462618962,1.00054383078918e-05,0.000239270380571532,3.48087814709607,"Down"
"ENSG00000260917.1",-2.01734306888623,2.30024459600163,-5.70197107041092,1.01473596888574e-05,0.000241754097010252,3.4670740304802,"Down"
"ENSG00000163840.10",1.24595585706938,6.6702603937283,5.70194732595694,1.01479259923065e-05,0.000241754097010252,3.46701933620703,"Up"
"ENSG00000125965.9",-2.67522422688889,-1.33189995620242,-5.7018095943482,1.01512115157792e-05,0.000241754097010252,3.46670207660231,"Down"
"ENSG00000135447.17",-4.81632693293844,3.85075247020454,-5.7010229132921,1.01699982031074e-05,0.000241754097010252,3.46488995064737,"Down"
"ENSG00000115415.20",1.5516360707728,8.17612169383577,5.70057727136293,1.01806562609909e-05,0.000241754097010252,3.4638633841127,"Up"
"ENSG00000272143.1",-2.37329187739183,0.942397291596515,-5.7002949898055,1.01874132451417e-05,0.000241754097010252,3.4632131192687,"Down"
"ENSG00000106537.8",1.37600124083535,7.39770096625276,5.69982133776307,1.01987613350699e-05,0.000241754097010252,3.46212199515387,"Up"
"ENSG00000130876.11",-5.22967556832754,0.274677112439774,-5.69924538799165,1.02125776931583e-05,0.000241778622833269,3.46079518427102,"Down"
"ENSG00000149554.13",1.97690364366213,3.28885984382109,5.69776585572924,1.0248157379585e-05,0.000242317681240287,3.45738664900133,"Up"
"ENSG00000268798.1",-1.81739435591035,-1.24965767486683,-5.69686535124571,1.02698744222105e-05,0.000242528020687309,3.45531196887405,"Down"
"ENSG00000118729.12",-2.80127085304465,1.55701601869698,-5.69604152772861,1.02897832370305e-05,0.000242695186672904,3.45341388534612,"Down"
"ENSG00000156587.16",1.36395734691903,6.43761771671418,5.69532388366933,1.03071581120128e-05,0.000242802245139271,3.45176038455503,"Up"
"ENSG00000183230.17",-2.26146291021688,-0.548343756984138,-5.69278275641604,1.03689218963905e-05,0.000243953391283734,3.44590505051159,"Down"
"ENSG00000151276.23",-1.23261723545748,5.87192943546226,-5.68856729310587,1.04722139955385e-05,0.000246077515452927,3.43619027922191,"Down"
"ENSG00000129473.11",-1.28840090680122,5.78126692195012,-5.68584362021671,1.05395091977392e-05,0.000247351558293344,3.42991250380667,"Down"
"ENSG00000213186.8",2.55161288288577,2.86666202301148,5.68335772365741,1.06013138849407e-05,0.000248493746527309,3.42418214905016,"Up"
"ENSG00000154188.10",-2.93803999228052,2.99290676656803,-5.67965655912059,1.06940172620665e-05,0.000250305149519911,3.41564931470839,"Down"
"ENSG00000169188.5",1.11358484854151,5.04302218733504,5.67921796199754,1.07050574096854e-05,0.000250305149519911,3.41463806494856,"Up"
"ENSG00000170271.11",-2.3100192705816,5.3586215162487,-5.67857379534802,1.07212930941696e-05,0.000250375284159645,3.41315281088775,"Down"
"ENSG00000166257.9",-2.75299107655183,1.11860877932685,-5.67747350016771,1.07490831316103e-05,0.000250509068107316,3.41061576921846,"Down"
"ENSG00000123119.12",-2.77931575716961,1.38447312638474,-5.67729856055242,1.07535083158776e-05,0.000250509068107316,3.41021238569129,"Down"
"ENSG00000261625.1",-2.10650343763013,-1.23122758310144,-5.67627462460811,1.07794465122582e-05,0.000250733426120808,3.40785128948541,"Down"
"ENSG00000198018.7",1.27604653550349,4.52040231523924,5.6753599501303,1.08026707819068e-05,0.000250733426120808,3.40574205395789,"Up"
"ENSG00000169991.11",-1.80304534308836,5.43905362898222,-5.67535075386358,1.08029045405191e-05,0.000250733426120808,3.4057208469953,"Down"
"ENSG00000287059.1",-2.98480050080101,0.408020722022257,-5.67030716561523,1.09318859800912e-05,0.000253416121567898,3.39408890055308,"Down"
"ENSG00000272505.1",-2.61882471049453,-0.0541900571481109,-5.66971043273598,1.09472498182315e-05,0.000253461661642187,3.39271250307604,"Down"
"ENSG00000197451.12",1.3174802955903,6.7353031861206,5.6690157063352,1.09651643553226e-05,0.000253492059975559,3.39111003496479,"Up"
"ENSG00000272701.3",-2.45481072224903,-1.43804699765708,-5.6684374121748,1.09800992793187e-05,0.000253492059975559,3.38977609611606,"Down"
"ENSG00000103522.16",2.74021228273093,0.410937466055765,5.66810221311015,1.09887655519115e-05,0.000253492059975559,3.38900288484376,"Up"
"ENSG00000197776.8",-1.66745030684478,2.02738692152123,-5.66621707980982,1.10376338726139e-05,0.000254309235486437,3.38465420414642,"Down"
"ENSG00000267532.5",-2.14055255414537,-1.45193497700526,-5.66226529838632,1.11407952707005e-05,0.000256373824015292,3.37553701250495,"Down"
"ENSG00000010030.14",1.83691027879536,1.49565721471468,5.65923087662915,1.122067484956e-05,0.000257898281232414,3.36853525461858,"Up"
"ENSG00000172987.13",-4.25636873099345,1.11544154356023,-5.65782894038121,1.12577767872056e-05,0.000258273404672748,3.36530006803114,"Down"
"ENSG00000136811.16",1.04718605407229,5.5431477429646,5.65758282042528,1.12643031748265e-05,0.000258273404672748,3.36473208846202,"Up"
"ENSG00000157227.13",1.38094477552122,7.93197249784187,5.65556934480585,1.13178395697165e-05,0.000259186747337478,3.36008530366141,"Up"
"ENSG00000232692.1",-2.21500587166729,-1.93546245475519,-5.65492824244011,1.13349401838977e-05,0.000259264484303033,3.35860565911443,"Down"
"ENSG00000111331.13",2.06300608811601,6.68629904354747,5.6494565713801,1.14819647651823e-05,0.000261760516427359,3.34597561722444,"Up"
"ENSG00000147113.17",-2.1047230720257,5.06986555862557,-5.64906932939714,1.14924432846787e-05,0.000261760516427359,3.34508165392667,"Down"
"ENSG00000059378.13",1.33344164889481,5.3918789457005,5.64877268543223,1.15004768644667e-05,0.000261760516427359,3.34439683006446,"Up"
"ENSG00000164283.13",2.5493658243716,1.50018852792426,5.64791703349741,1.15236812902988e-05,0.000261760516427359,3.3424214493832,"Up"
"ENSG00000136699.19",0.815935086684098,5.99104917387611,5.64782792195301,1.15261006450486e-05,0.000261760516427359,3.34221572011698,"Stable"
"ENSG00000009724.17",-1.98730935546186,0.725807658033214,-5.64779133929361,1.15270940042287e-05,0.000261760516427359,3.34213126256232,"Down"
"ENSG00000160606.11",2.53182620971113,2.24484770765799,5.64723482068941,1.1542216365453e-05,0.000261789646005885,3.34084642503212,"Up"
"ENSG00000154134.15",-2.07660256904356,2.38888771533996,-5.64616863172005,1.15712445060745e-05,0.000262133725840605,3.33838482663698,"Down"
"ENSG00000160957.14",2.55459347861417,2.65709685386294,5.6420881926959,1.16830270068857e-05,0.000264349448399821,3.32896298490138,"Up"
"ENSG00000106006.6",-2.71484762626181,-0.581386995278886,-5.64156249451565,1.16975080768308e-05,0.000264360887432892,3.32774901920758,"Down"
"ENSG00000153993.13",-2.67852517634246,3.2669744815534,-5.63628702889069,1.18438435164217e-05,0.000266809629380365,3.3155652320267,"Down"
"ENSG00000258561.2",-1.8635369046474,-1.11366859024537,-5.63614732130646,1.18477440732629e-05,0.000266809629380365,3.31524253901245,"Down"
"ENSG00000164045.12",2.00113676206701,1.76514108699251,5.63605435381439,1.18503403976453e-05,0.000266809629380365,3.31502780405062,"Up"
"ENSG00000244219.7",-1.96247935214889,-1.25673063833494,-5.63562707644571,1.18622805196071e-05,0.000266809629380365,3.31404087451319,"Down"
"ENSG00000279204.1",-3.32408758523594,-0.0362822972619391,-5.63439447488686,1.18967938161738e-05,0.000267268113808484,3.31119370266629,"Down"
"ENSG00000169252.6",-2.85495516714316,2.35130738897813,-5.62737492025066,1.20953016544296e-05,0.000271405369033441,3.2949765900608,"Down"
"ENSG00000124253.11",-5.82037547483119,1.64688440086011,-5.6256878322294,1.21435117158157e-05,0.000272164298123661,3.29107826027364,"Down"
"ENSG00000095587.9",2.19047165092925,-0.952370726754172,5.62191495080329,1.22520341790441e-05,0.000274271572225797,3.28235935290423,"Up"
"ENSG00000124507.11",2.67716488364451,0.769504796822228,5.61704009238549,1.23937168043907e-05,0.000277115303867441,3.27109187059413,"Up"
"ENSG00000120334.15",1.35754537051414,2.96798203500496,5.61518969391194,1.24479322786093e-05,0.000277998922056876,3.26681437976675,"Up"
"ENSG00000182077.12",-3.3955310663525,-1.71067587564997,-5.61286663469963,1.25163382646573e-05,0.00027919699836587,3.2614438068848,"Down"
"ENSG00000147570.10",2.88523727103149,-1.02823266619862,5.61129536059727,1.25628235730476e-05,0.000279903852423755,3.25781096653457,"Up"
"ENSG00000137872.17",-2.41689023297572,3.5697743100348,-5.61026241729484,1.25934783271276e-05,0.000280244717657375,3.25542264071848,"Down"
"ENSG00000142230.13",1.08550565605892,6.45978039804278,5.60955762376258,1.26144382278727e-05,0.000280244717657375,3.25379299141775,"Up"
"ENSG00000180044.5",1.9923682894959,0.703828288973652,5.60899977463523,1.26310533057643e-05,0.000280244717657375,3.25250307963679,"Up"
"ENSG00000123416.15",0.996417013033634,6.60716108590536,5.60878743935398,1.26373833877004e-05,0.000280244717657375,3.25201209022737,"Stable"
"ENSG00000237125.11",-2.22171754040237,1.25332100417224,-5.60709079826812,1.26880792846647e-05,0.000280593369721433,3.24808874460059,"Down"
"ENSG00000133800.9",-4.71083516257215,3.43088530544378,-5.60693258331559,1.26928173083579e-05,0.000280593369721433,3.24772287168417,"Down"
"ENSG00000281974.1",-2.55807895038419,-2.45055897057951,-5.60677272092303,1.26976064961697e-05,0.000280593369721433,3.24735318669789,"Down"
"ENSG00000234810.4",-2.73830635591462,-1.68616319568053,-5.60361994983394,1.27924344603217e-05,0.000282359031798652,3.24006185679985,"Down"
"ENSG00000196747.4",3.57893214415916,-1.61921420293697,5.60152381166036,1.28558799203104e-05,0.000283333762808085,3.23521366489458,"Up"
"ENSG00000134375.11",1.19958041642283,5.82217234035791,5.60117224937242,1.28665522442454e-05,0.000283333762808085,3.234400491036,"Up"
"ENSG00000147257.15",-3.22204364198886,5.23402299279801,-5.59852898878239,1.29470825507918e-05,0.000284775597128812,3.22828618663834,"Down"
"ENSG00000153162.9",-2.17748306107325,2.52008883603163,-5.59759342302148,1.29757084840558e-05,0.000285073753408129,3.22612191197125,"Down"
"ENSG00000123689.6",-4.45161450604861,3.83335742697934,-5.5955317790609,1.30390170821616e-05,0.000286132305250777,3.22135235943418,"Down"
"ENSG00000173267.14",-3.01935754113179,3.71814007431096,-5.59438343628297,1.30744163817788e-05,0.000286428635629861,3.21869553264031,"Down"
"ENSG00000279267.1",-1.43983150767379,0.680463908758107,-5.59411177256738,1.30828050953796e-05,0.000286428635629861,3.21806698877492,"Down"
"ENSG00000073792.16",-2.34810777339281,2.38308827398514,-5.5918854892182,1.31517572376476e-05,0.000287605364054732,3.21291581812747,"Down"
"ENSG00000129757.14",-2.21167141965995,4.25183475287756,-5.58847072431988,1.32582381445645e-05,0.000289599114021458,3.20501385689569,"Down"
"ENSG00000170540.15",1.20838051977346,7.85649817691489,5.58674354595939,1.33124294921768e-05,0.000290447423614782,3.20101666048305,"Up"
"ENSG00000168159.14",1.09043051766194,7.06919183124054,5.58533747198867,1.33567123530082e-05,0.000291077846623851,3.197762392059,"Up"
"ENSG00000185946.16",-1.29642587022521,3.74227974009086,-5.58400563435644,1.33987954211931e-05,0.000291658934622886,3.19467977221001,"Down"
"ENSG00000181092.10",-6.25204371075937,5.0611953523172,-5.58143071945997,1.34805398467605e-05,0.000293101024990025,3.18871951449187,"Down"
"ENSG00000144031.12",-2.52460677589759,0.389209497023818,-5.57987489586956,1.3530177453084e-05,0.000293842522046541,3.18511789476001,"Down"
"ENSG00000237594.2",2.37279128926574,-1.75493240198476,5.5792698834679,1.35495301832915e-05,0.000293925358884338,3.18371727499184,"Up"
"ENSG00000122218.16",0.998637202584772,8.57554618263979,5.57801360891839,1.3589805045305e-05,0.000294461342768601,3.18080885960563,"Stable"
"ENSG00000197852.12",-1.77962693284598,3.18082038391912,-5.57506668993766,1.36847588126761e-05,0.000296179516819888,3.1739858508556,"Down"
"ENSG00000198937.9",1.54691390905979,2.8467375782826,5.5743254891314,1.37087473665544e-05,0.000296359617355136,3.17226962260976,"Up"
"ENSG00000021826.17",-2.27240373219171,2.37037380413191,-5.57263258602124,1.37636977962938e-05,0.000297207885290746,3.16834956920852,"Down"
"ENSG00000108821.14",2.73990379053223,11.1971449567767,5.5715773600778,1.37980629902198e-05,0.000297257052231827,3.16590597710697,"Up"
"ENSG00000164056.11",-1.95000423380657,5.75274188810003,-5.57118572024981,1.3810839592704e-05,0.000297257052231827,3.16499902908045,"Down"
"ENSG00000123096.12",-2.01651499205598,5.32774648086145,-5.57111590490936,1.38131184664716e-05,0.000297257052231827,3.16483735130329,"Down"
"ENSG00000177628.16",1.27381814509813,5.81834966937062,5.56935169853431,1.38708318525057e-05,0.000298029974357145,3.16075167053901,"Up"
"ENSG00000179918.19",1.38207357165754,6.67054442854588,5.56905548801523,1.38805459615481e-05,0.000298029974357145,3.1600656564942,"Up"
"ENSG00000078549.15",-3.10169583792859,2.10010946543696,-5.56828833097267,1.39057367624551e-05,0.000298232331744446,3.15828890853462,"Down"
"ENSG00000164946.20",-3.32873323308102,2.59547760677624,-5.56579763924978,1.3987843565951e-05,0.000299653509505695,3.15252006000187,"Down"
"ENSG00000197150.13",1.24574717113477,4.65552755004971,5.56407807292141,1.40448174720714e-05,0.00030012898809845,3.14853693688038,"Up"
